Q2	epsilon	error	sigma/sigma_D
0.019341	0.9999999020011909	0.0033127111983279603	0.9917321
0.019341	0.9999999020011909	0.003330236631070388	0.9858110999999999
0.020071000000000002	0.9999998982812652	0.003253039274887803	0.9860515
0.020071000000000002	0.9999998982812652	0.003272938178844755	0.9877488000000001
0.020783000000000003	0.9999998946515859	0.0035663132212538236	0.9881829
0.021519999999999997	0.9999998908929224	0.0033875978520780383	0.9871530000000001
0.022268	0.9999998870765604	0.003508535634255584	0.9870485999999999
0.022268	0.9999998870765604	0.0035076760972307646	0.9908876
0.023025999999999998	0.9999998832075341	0.003410692470070855	0.9837259
0.023025999999999998	0.9999998832075341	0.0034224078099007386	0.9878215
0.023795	0.9999998792806701	0.0035145496226228947	0.9921603000000001
0.023795	0.9999998792806701	0.0035134885263688495	0.9893721
0.024572999999999998	0.9999998753061158	0.0033061383947786513	0.9876363000000001
0.024584	0.9999998752499076	0.0033291532579489765	0.9899037
0.025378	0.9999998711917922	0.0035230401694113533	0.9887234
0.026158999999999998	0.9999998671983484	0.003513598613882026	0.9809537
0.026158999999999998	0.9999998671983484	0.0035245421727322602	0.9810865
0.027001	0.9999998628910295	0.003524167599821184	0.9758290999999999
0.025378	0.9999998711917922	0.0032053130385812575	0.9731354999999999
0.025377	0.9999998711969044	0.003283907617662722	0.9772725
0.026161	0.9999998671881198	0.0033698821200101505	0.9807367
0.026170999999999996	0.9999998671369759	0.0033597650852301895	0.9846090000000001
0.026968000000000002	0.9999998630598821	0.0033867886244037084	0.9830693000000001
0.026979000000000003	0.9999998630035981	0.003412417418049256	0.9821786
0.027813	0.9999998587352443	0.0034679591025482343	0.9793476999999999
0.027814	0.9999998587301251	0.003468707063262725	0.9831866
0.028612000000000002	0.9999998546441393	0.0029481289385273764	0.9806220999999999
0.028645	0.9999998544751306	0.003512735448208081	0.9860614
0.028622	0.9999998545929248	0.0034664917218886876	0.9818978
0.029477	0.9999998502130238	0.002888465880142417	0.9810489
0.030320999999999997	0.9999998458874079	0.002808278094395736	0.9826904000000001
0.031180000000000003	0.9999998414828087	0.002978313033157265	0.9793163
0.031180000000000003	0.9999998414828087	0.0029601029186900013	0.9801545
0.032018	0.9999998371838414	0.0030624266666617658	0.9804212
0.032018	0.9999998371838414	0.0030400015247968063	0.9826386999999999
0.033783999999999995	0.9999998281175833	0.002641401914400953	0.9761411
0.033783999999999995	0.9999998281175833	0.0026601838777787637	0.9786478000000001
0.034676	0.9999998235348366	0.0026168970105426665	0.9806110999999998
0.034676	0.9999998235348366	0.002617619409324521	0.9758911
0.03555	0.9999998190423449	0.0029594010367349557	0.9801431
0.03555	0.9999998190423449	0.0026512964811453033	0.9795780999999999
0.036479000000000004	0.9999998142647331	0.003993482101764276	0.9739306000000001
0.037391	0.9999998095721309	0.003833890871962151	0.978024
0.037391	0.9999998095721309	0.0038246274941103253	0.9758613000000002
0.039252999999999996	0.9999997999839643	0.003042760475266855	0.9784894000000001
0.032913	0.9999998325902293	0.0026183003855010547	0.9750706
0.039252999999999996	0.9999997999839643	0.003042529928115812	0.9797738000000001
0.040168999999999996	0.9999997952634583	0.0028887676353737276	0.9837736999999999
0.040168	0.999999795268613	0.002891863010390126	0.9797386999999999
0.041082	0.9999997905560083	0.002762145656360549	0.9758254000000001
0.041109	0.9999997904167589	0.0027592599338822216	0.9762235
0.042074	0.9999997854385113	0.002757347764002517	0.9804364999999999
0.042076	0.9999997854281909	0.0027498502446787546	0.9787225
0.043011	0.9999997806021441	0.0027737848703807922	0.9811488000000002
0.04301	0.9999997806073071	0.0027629562314042387	0.9779424000000001
0.043972000000000004	0.9999997756392739	0.002683682752142036	0.9731518
0.044957	0.9999997705497011	0.002706918771574401	0.9749098
0.044957	0.9999997705497011	0.002693475786611392	0.9760115
0.045912	0.9999997656124732	0.0027267589368888106	0.9749399
0.045912	0.9999997656124732	0.00270139651738934	0.9766616
0.046891	0.9999997605484422	0.002730312744370832	0.9803280000000001
0.046892	0.9999997605432681	0.002738992690094442	0.9768315999999999
0.047878	0.9999997554402361	0.002767235383022546	0.9734215
0.047876999999999996	0.9999997554454128	0.0027791438202444453	0.9749014000000001
0.048869	0.9999997503085056	0.0025775121334176646	0.9752213
0.048869	0.9999997503085056	0.00258279427426918	0.9790361999999999
0.048869	0.9999997503085056	0.00259227681544545	0.9769333
0.11275999999999999	0.9999994134901617	0.004070465237443817	0.9760694999999999
0.112766	0.9999994134579792	0.003966907915386269	0.9762926
0.112756	0.9999994135116169	0.003960257712888514	0.9773482
0.149044	0.9999992169745325	0.005221269961047416	0.9727026
0.112755	0.9999994135169805	0.0038548744530857134	0.9762482
0.112767	0.9999994134526153	0.003813838790364047	0.9751310999999999
0.149041	0.9999992169909375	0.005059344885987411	0.9725802
0.149034	0.9999992170292156	0.004860624563337098	0.9650558000000001
0.149035	0.9999992170237473	0.0050456356262634765	0.9710200999999999
0.149034	0.9999992170292156	0.005014591291014813	0.9701664000000001
0.149041	0.9999992169909375	0.00508661307841841	0.9711306999999999
0.149042	0.9999992169854692	0.005068021518123757	0.9756931000000001
0.149043	0.9999992169800008	0.004445313720628307	0.966808
0.149049	0.9999992169471911	0.004486340386972181	0.9718573
0.149051	0.9999992169362544	0.004421775047414627	0.9697289000000001
0.149048	0.9999992169526595	0.004437740043643579	0.9710252
0.149049	0.9999992169471911	0.004821400658903276	0.9712083
0.149041	0.9999992169909375	0.004427649426441415	0.9705068000000001
0.116073	0.9999993957041574	0.0033345411003489925	0.9705171
0.118103	0.9999993847903798	0.0034102135662670585	0.9722249
0.11810599999999999	0.9999993847742422	0.003412800236610636	0.9731622999999999
0.128743	0.9999993273929577	0.003709875515341787	0.9719773000000002
0.149044	0.9999992169745325	0.0044520230063669	0.9668773
0.128742	0.9999993273983675	0.0037043152855686626	0.9693993000000001
0.13403199999999998	0.9999992987401238	0.003824798110232814	0.9654024
0.13403900000000002	0.9999992987021483	0.003840923460824227	0.9659719999999999
0.13910999999999998	0.9999992711545385	0.0038731424246756995	0.9683628000000001
0.13910999999999998	0.9999992711545385	0.0038696570060038024	0.967643
0.144149	0.9999992437073799	0.00399921746288043	0.9689383
0.144149	0.9999992437073799	0.003988864850312643	0.9660171000000001
0.14902200000000002	0.9999992170948346	0.004124529427542874	0.9730972999999999
0.14902100000000001	0.9999992171003028	0.004107966818861322	0.9683669
0.153847	0.9999991906770199	0.0041337628323538985	0.9651016
0.158494	0.9999991651703798	0.004252247491719736	0.969292
0.163125	0.999999139689662	0.004389348707146178	0.9670032
0.163129	0.9999991396676264	0.004364094084366158	0.9685973
0.167543	0.9999991153233184	0.004487824374097918	0.9751573
0.17188399999999998	0.9999990913268688	0.0046238706385453385	0.9691871
0.17188299999999998	0.999999091332403	0.004635676314638232	0.9703171
0.17613099999999998	0.9999990677974901	0.004493646773221489	0.9727167999999999
0.17613299999999998	0.9999990677863974	0.004501971793320216	0.9754402
0.176126	0.9999990678252217	0.0045123683674976375	0.9736209000000001
0.18021199999999998	0.9999990451388235	0.004916881285192615	0.9726279
0.180214	0.9999990451277073	0.004912048280301683	0.9730889000000001
0.184096	0.9999990235293748	0.004808457878549737	0.9738411
0.184092	0.9999990235516522	0.00479225771589774	0.9706132
0.18795599999999998	0.999999002010386	0.00489162194604889	0.9711486999999999
0.187951	0.9999990020382881	0.004942329817297504	0.9728388000000001
0.191581	0.9999989817623965	0.005058576469418041	0.9733165000000001
0.191578	0.999998981779169	0.005081975607316748	0.9766895
0.194941	0.9999989629607877	0.005191610098329173	0.9732769
0.194943	0.9999989629495868	0.0051922634299820525	0.9732886999999999
0.198371	0.9999989437339208	0.005321616143125366	0.9764483
0.198376	0.9999989437058685	0.005339052475695521	0.9788523000000001
0.201723	0.9999989249115261	0.005479093528284505	0.9765099
0.201725	0.9999989249002859	0.0054800077100606035	0.9765950000000001
0.20481100000000002	0.9999989075429071	0.005634266253549538	0.9844053
0.20480700000000002	0.9999989075654232	0.005607993944542675	0.9802914
0.210517	0.9999988753769034	0.005755353389630189	0.9804658000000002
0.210517	0.9999988753769034	0.005764012863908345	0.9812608
0.21307399999999999	0.9999988609320735	0.005786673967216986	0.9784611999999999
0.21307399999999999	0.9999988609320735	0.005746044859452928	0.9784394000000001
0.058554999999999996	0.9999998530054556	0.007045249925000202	0.9648452
0.058565	0.9999998529799395	0.006629825110468533	0.9695126000000001
0.058571000000000005	0.9999998529646298	0.006696635538545248	0.9780113000000001
0.075818	0.9999998087472872	0.007691424883381475	0.9728851000000001
0.075811	0.9999998087653186	0.006113859827859803	0.9764101000000001
0.075812	0.9999998087627426	0.006104374008667852	0.9739156999999999
0.075795	0.9999998088065329	0.006099485541249876	0.9754096
0.094317	0.9999997608543835	0.004668251601415586	0.9728783999999999
0.094323	0.9999997608387716	0.004689807520257172	0.9757055
0.094316	0.9999997608569854	0.004770037921164588	0.9763811
0.094335	0.9999997608075477	0.004763581711444671	0.9729936
0.09432	0.9999997608465775	0.0036357919488392574	0.9757530000000001
0.09432	0.9999997608465775	0.004971258776248433	0.9737273000000001
0.094335	0.9999997608075477	0.006247685282352957	0.9771351
0.094337	0.9999997608023438	0.006370405379747652	0.9728280999999999
0.094322	0.9999997608413735	0.0058472194438460605	0.9710233
0.094331	0.9999997608179557	0.005871707570682366	0.9739155999999999
0.094325	0.9999997608335677	0.005370284322562216	0.9803951
0.094328	0.9999997608257617	0.005351183601289496	0.9749824
0.094336	0.9999997608049457	0.005342260386854757	0.9744712999999999
0.094323	0.9999997608387716	0.005998566195186284	0.9747379999999999
0.11368900000000001	0.9999997101846052	0.0046674826563565626	0.9731475
0.113679	0.9999997102108978	0.004708509044093383	0.9727377
0.113679	0.9999997102108978	0.004629570641428421	0.9682370000000001
0.11368800000000001	0.9999997101872345	0.0046397405464119	0.9650019
0.11368900000000001	0.9999997101846052	0.0037069519907846128	0.9724991
0.13356400000000002	0.9999996576497289	0.004420552590457599	0.9613494
0.13356500000000002	0.9999996576470717	0.004422287745174807	0.9682004999999999
0.13356600000000002	0.9999996576444143	0.003598454662681029	0.9639439000000001
0.15365	0.9999996039917076	0.004741086229570777	0.9637549000000001
0.15365399999999999	0.9999996039809653	0.004044859634304732	0.9660379000000001
0.173672	0.9999995499389293	0.005008363763307395	0.9617138000000001
0.173678	0.9999995499226466	0.004214142516414079	0.9633145000000001
0.193443	0.9999994960094802	0.0035902115524764724	0.9629049000000001
0.21268499999999999	0.9999994429940676	0.004097170118158248	0.9628950999999999
0.21268600000000001	0.9999994429912988	0.004102524411089178	0.9641126
0.231281	0.9999993912627083	0.004236556416837627	0.9662433000000001
0.2313	0.9999993912096038	0.004241787565213534	0.9671732
0.249254	0.9999993408012938	0.00393139667977091	0.9689674
0.24924000000000002	0.9999993408407779	0.005190981128151052	0.9727565
0.266281	0.999999292575918	0.004338609186291332	0.9753767
0.26627199999999995	0.9999992926015164	0.004353473951439978	0.9695783000000001
0.274462	0.9999992692596268	0.003696071405122858	0.9698392
0.274464	0.9999992692539152	0.0036707175439422974	0.9668646000000001
0.06702999999999999	0.9999998313300521	0.006739704895344307	0.9723666
0.067012	0.9999998313761956	0.006730753437017078	0.9713263000000001
0.067027	0.9999998313377426	0.006447002174130839	0.9678486999999999
0.067023	0.9999998313479969	0.006520679671818344	0.9761613000000001
0.084873	0.9999997853646145	0.005457991920758433	0.9738316999999999
0.084858	0.9999997854034444	0.005544501593854271	0.9811620000000001
0.084881	0.9999997853439051	0.005523183756095942	0.9805946
0.084869	0.9999997853749691	0.005537121086347525	0.9805953000000002
0.084869	0.9999997853749691	0.004016733361340577	0.9755216
0.084878	0.9999997853516711	0.004010765694616739	0.9806613000000001
0.10394300000000001	0.9999997357425108	0.005218249569099943	0.9676375
0.103941	0.9999997357477419	0.005225340406930074	0.9729281999999999
0.103924	0.9999997357922057	0.004199211852536381	0.9724078000000002
0.10394300000000001	0.9999997357425108	0.004977804198928827	0.9691622999999999
0.103942	0.9999997357451264	0.004910033871782506	0.9736495000000001
0.123557	0.9999996841704333	0.0035443109722419607	0.9709897
0.12355999999999999	0.9999996841625038	0.004308322931852251	0.9627546
0.12356800000000001	0.9999996841413584	0.004347597215683785	0.9690565999999999
0.143516	0.9999996311348638	0.0037218741688112107	0.9679948
0.143546	0.9999996310547246	0.0033939374520823486	0.9651566999999999
0.143538	0.9999996310760951	0.004163835981892162	0.9637723
0.143522	0.999999631118836	0.0041671247603901505	0.9659958000000001
0.163616	0.999999577157408	0.003945547304820018	0.9622078000000002
0.163599	0.999999577203301	0.003960245714954777	0.9630496999999999
0.18346700000000002	0.9999995232899076	0.004203263477632557	0.96304
0.18346600000000002	0.9999995232926352	0.004198796281725104	0.9612427
0.202996	0.9999994697543445	0.0038958789458727054	0.9643809000000001
0.20302699999999999	0.9999994696689358	0.00388537309475921	0.9604651
0.22198600000000002	0.9999994171809613	0.004747320914619274	0.9648791999999999
0.221992	0.9999994171642701	0.004023950098133625	0.9651907
0.24028000000000002	0.9999993660538151	0.004436260322746799	0.9642974
0.24026399999999998	0.9999993660987372	0.004451151308634095	0.9689976
0.257797	0.9999993166561321	0.004098577399348078	0.9695041
0.257815	0.99999931660515	0.00459699957611141	0.9711508
0.274397	0.9999992694452519	0.004445769980550291	0.9736405999999999
0.274406	0.9999992694195503	0.004296512633923666	0.9741354999999999
0.015218	0.9999999622616282	0.006552920762192625	0.9791424000000001
0.015218	0.9999999622616282	0.006610441137389153	0.9865318000000001
0.015218	0.9999999622616282	0.006557143194704733	0.9769719000000001
0.015216999999999998	0.9999999622641187	0.006556153524330121	0.9770428
0.016173	0.9999999598824953	0.006361506610932998	0.9731806000000001
0.016171	0.999999959887479	0.006417137049330787	0.97908
0.016171	0.999999959887479	0.007505246773356545	0.9800726000000001
0.016172	0.9999999598849872	0.00601660210076867	0.9809880999999999
0.017172	0.9999999573923732	0.006009901682019518	0.9765162000000001
0.017171000000000002	0.9999999573948666	0.006026655322930204	0.9818245000000001
0.017172	0.9999999573923732	0.005408337945909354	0.9819619
0.017171000000000002	0.9999999573948666	0.005465304664062506	0.9848030999999999
0.018157	0.9999999549357719	0.005519481032486986	0.9848037000000001
0.018157	0.9999999549357719	0.0055462497939853484	0.9878624
0.019185	0.9999999523704708	0.004241946456062304	0.9779370000000001
0.02022	0.9999999497861982	0.004308321853073757	0.9785653
0.020221	0.9999999497837004	0.00481495379610537	0.9784628000000001
0.020219	0.9999999497886958	0.00483293894123301	0.9809476999999999
0.021322	0.9999999470329762	0.004986413394682036	0.9787606
0.021322	0.9999999470329762	0.00500303980179895	0.9813481
0.022428	0.9999999442680413	0.004142479815508384	0.9803649
0.022428999999999998	0.9999999442655404	0.004691818696032808	0.9802483000000001
0.023583	0.9999999413787702	0.005943747793436827	0.9837943000000001
0.023583	0.9999999413787702	0.006059247185608893	0.9788863999999999
0.024714	0.9999999385477154	0.005581422712998009	0.9768191999999999
0.024713	0.9999999385502193	0.005621494364161809	0.9829950999999999
0.025889999999999996	0.9999999356021086	0.00513210922054385	0.9845468
0.025889999999999996	0.9999999356021086	0.005121075402379577	0.9807899999999999
0.027093	0.999999932586858	0.005117296533181125	0.9757218000000001
0.027092	0.9999999325893654	0.0057622482258807	0.9780837
0.027094	0.9999999325843508	0.0050072226236165555	0.9763847999999999
0.027093	0.999999932586858	0.0049895010423532254	0.976841
0.028317000000000002	0.9999999295168803	0.0039929883541492996	0.9779624
0.029566000000000002	0.9999999263820236	0.004793057799035605	0.9787081
0.029568	0.9999999263770021	0.00472727479081313	0.9835651
0.029564999999999998	0.9999999263845345	0.004435373530277506	0.9819179
0.029566000000000002	0.9999999263820236	0.004477274754697768	0.9823553
0.030836000000000002	0.9999999231922065	0.00443735679909126	0.9786142
0.030836000000000002	0.9999999231922065	0.004440011014009036	0.9738276
0.032158	0.9999999198693701	0.003535316134196652	0.9828421
0.032158	0.9999999198693701	0.003324814933389072	0.9802879999999999
0.033444999999999996	0.999999916632141	0.004116274155468675	0.9781181000000001
0.033446	0.9999999166296248	0.004125555376708922	0.9765204
0.033444999999999996	0.999999916632141	0.00414055354964037	0.9779351999999999
0.033444	0.9999999166346574	0.0041268469978969465	0.9811766
0.034781	0.9999999132691932	0.003354240960460891	0.9812450999999999
0.034783	0.999999913264157	0.003397060108853924	0.9815651
0.034782	0.9999999132666751	0.0030791133545231154	0.9776056000000001
0.03617	0.9999999097701697	0.0038531809533339017	0.9786009
0.03617	0.9999999097701697	0.0038495081193332926	0.9798341
0.037518	0.9999999063718313	0.004356684710326725	0.9800371999999999
0.037522	0.9999999063617434	0.003693012417273421	0.9814122999999999
0.038919999999999996	0.9999999028346424	0.0035510861441633815	0.9794613999999999
0.038919	0.9999999028371663	0.0035512014623411106	0.9762757
0.040309	0.999999899327522	0.004423735819531885	0.9805584
0.040308	0.9999998993300478	0.003703262886237054	0.9811131999999999
0.041777	0.9999998956179791	0.0036257608100663478	0.981505
0.041777	0.9999998956179791	0.00361062786630397	0.9767584
0.043239	0.9999998919205814	0.003020144795181231	0.9783973
0.044714	0.9999998881872558	0.003233434987629954	0.9794805
0.044717	0.9999998881796595	0.003223285504917444	0.9754759
0.046213	0.9999998843900455	0.0033542875441122133	0.9775588
0.046214	0.9999998843875112	0.0033583022625747086	0.9779865
0.047729	0.9999998805465524	0.003813314797738853	0.9773476000000001
0.04773	0.999999880544016	0.0032271982706830443	0.9781261999999998
0.049261	0.9999998766592063	0.0032824442368570394	0.9790585999999999
0.049264999999999996	0.9999998766490523	0.003288581381135232	0.9806475
0.050785000000000004	0.9999998727888801	0.003391212231929835	0.9756401
0.050783999999999996	0.9999998727914208	0.003386088803001425	0.9748304
0.05240499999999999	0.9999998686711669	0.0030452224464185555	0.9767741
0.05240499999999999	0.9999998686711669	0.0039775530467981435	0.9791622999999999
0.053971000000000005	0.9999998646871973	0.0030847749215628137	0.9741054
0.053972000000000006	0.9999998646846522	0.0036531046283611516	0.9769175999999999
0.05563200000000001	0.9999998604577689	0.003220419679185976	0.972975
0.057214	0.9999998564258865	0.003292833207186718	0.974375
0.055633	0.9999998604552214	0.0032535624893042753	0.9753601999999999
0.057196000000000004	0.999999856471781	0.0032000745379602183	0.9765780000000001
0.058878	0.9999998521812148	0.003551620288896451	0.9751055000000001
0.058852	0.9999998522475678	0.0035066651055787553	0.9747527
0.060538	0.9999998479428611	0.0035343732721812775	0.9740989
0.060538	0.9999998479428611	0.003521855320034868	0.9711301999999999
0.062169	0.9999998437747706	0.003614287161278055	0.9751893
0.062167999999999994	0.9999998437773272	0.003606906863987652	0.9756406999999999
0.06385199999999999	0.999999839469864	0.0033593787711837285	0.9707958000000001
0.063853	0.999999839467305	0.0033574061590983533	0.9711156999999999
0.065549	0.9999998351251076	0.0032606018910069628	0.9724849
0.06554700000000001	0.9999998351302305	0.0032518581346064664	0.9729098
0.06725700000000001	0.9999998307480926	0.003077353843630814	0.9741556
0.068982	0.9999998263233417	0.0032360858589202813	0.9753244000000001
0.069029	0.9999998262027248	0.003241558814313996	0.9756688
0.070747	0.9999998217916499	0.0032600838573573166	0.9728376
0.070721	0.9999998218584376	0.0032787930652589804	0.9762950999999999
0.08511	0.9999997847510598	0.0029842526666576446	0.9692691999999999
0.085111	0.9999997847484707	0.002968570699762766	0.9686094999999999
0.057214	0.9999998564258865	0.00392226115109426	0.9769191999999999
0.057196000000000004	0.999999856471781	0.0037888146856569797	0.9786305000000001
0.05719400000000001	0.9999998564768804	0.002986695088088709	0.9806474000000001
0.072519	0.9999998172375713	0.0037373819597568856	0.9644758
0.072519	0.9999998172375713	0.0037424234874052524	0.9667732
0.074283	0.9999998126996597	0.003674080223810573	0.9662218000000001
0.074283	0.9999998126996597	0.003665572739695305	0.9650379000000001
0.076059	0.9999998081264503	0.003329284518516306	0.9712722
0.076061	0.9999998081212977	0.0033259523469956844	0.9712933000000001
0.077811	0.9999998036106877	0.0031793857231446577	0.9677714
0.07781	0.9999998036132666	0.0032040219954727204	0.9709834
0.07964500000000001	0.999999798878939	0.002597442058852343	0.9691181000000001
0.081459	0.99999979419413	0.0025789503373184566	0.9689926
0.083246	0.9999997895745187	0.0030181454515596645	0.9720334999999999
0.083246	0.9999997895745187	0.006986587841409664	0.9652851
0.083244	0.9999997895796915	0.0030068804921867965	0.9682258
0.08511	0.9999997847510598	0.0030270038994683556	0.9691076
0.085111	0.9999997847484707	0.003018338177696241	0.9714273999999999
0.086952	0.9999997799797222	0.003033247019792362	0.9725155000000001
0.086952	0.9999997799797222	0.0030375382849320023	0.9720781999999999
0.08884299999999999	0.9999997750764882	0.0030622053034366032	0.9705940999999999
0.08884299999999999	0.9999997750764882	0.0030692632334908833	0.9701351
0.090632	0.999999770433096	0.0030833598835729786	0.9709503
0.090633	0.9999997704304991	0.003070640248528026	0.9683331000000001
0.092539	0.9999997654784678	0.0030994379824041862	0.9717610000000001
0.09254	0.9999997654758683	0.0031081555523787643	0.9706549999999999
0.094419	0.9999997605889747	0.002955290245328014	0.9709804
0.094418	0.9999997605915768	0.0029505399373472097	0.9721463
0.096307	0.9999997556736646	0.003151871133852253	0.9712356
0.096307	0.9999997556736646	0.0031594521975092283	0.9692624
0.098203	0.9999997507324734	0.0031788967639854336	0.9687973
0.098205	0.9999997507272584	0.0031680124273390665	0.9680464
0.100105	0.9999997457705578	0.0031517574965057135	0.9682113999999999
0.100107	0.9999997457653376	0.0032076190101373706	0.9713734
0.10205499999999999	0.9999997406781297	0.0032212733676913606	0.9683438
0.10205499999999999	0.9999997406781297	0.0032272102450627707	0.9703725000000001
0.103939	0.9999997357529729	0.0032358259356086456	0.9704367
0.10394	0.9999997357503574	0.0032633419149499673	0.973131
0.105866	0.9999997307102326	0.003069059137321754	0.9702421999999998
0.10586199999999998	0.9999997307207055	0.0030782669904082134	0.973092
0.107833	0.999999725557422	0.003111748085813317	0.9711298
0.107832	0.999999725560043	0.0031082939351486038	0.9715673
0.109733	0.9999997205749513	0.003104457804284525	0.9713301
0.109733	0.9999997205749513	0.003093432468229912	0.9692482
0.111677	0.9999997154718336	0.00311949237292987	0.9699116
0.111678	0.9999997154692072	0.003123172114644779	0.9685077
0.11366300000000001	0.9999997102529656	0.0031958921118271887	0.9667054
0.11366199999999999	0.999999710255595	0.0032019895215902754	0.9671888000000001
0.11558099999999999	0.9999997052075156	0.003546513914205027	0.9690854
0.11558199999999999	0.9999997052048837	0.0035283343824731696	0.9658848
0.11754300000000001	0.9999997000409581	0.0035626923560089264	0.9655509
0.11754400000000001	0.9999997000383233	0.0035509097738041437	0.9642206
0.21267600000000003	0.9999994430189862	0.004873229148189056	0.9694296999999998
0.212694	0.9999994429691489	0.004702754285384156	0.9689370999999999
0.22194899999999998	0.9999994172838891	0.0043179943202076645	0.9638334000000001
0.22193800000000002	0.9999994173144889	0.004323965678232327	0.9669120999999999
0.22194899999999998	0.9999994172838891	0.004107356481724137	0.9657111999999999
0.22194099999999997	0.9999994173061436	0.004085760765540165	0.9613607
0.231289	0.9999993912403485	0.0041274219779492164	0.9647902
0.231277	0.9999993912738881	0.0041136781606554255	0.9626519
0.240258	0.9999993661155827	0.004172551472312354	0.9633334000000001
0.24026	0.9999993661099676	0.004212146192811327	0.9688611999999999
0.24931	0.9999993406433555	0.003721136615435451	0.9640266
0.257838	0.9999993165400054	0.003811854603578927	0.9697724
0.26632	0.9999992924649896	0.004394864592369665	0.9706853999999999
0.266331	0.9999992924337017	0.00912720260554813	0.9675735000000001
0.266324	0.9999992924536123	0.0043703118124972734	0.9654647
0.274445	0.9999992693081755	0.004476979362690094	0.9739885
0.274434	0.999999269339589	0.004476332518880851	0.9769849
0.282468	0.9999992463507601	0.004595429327473594	0.9746268
0.290101	0.9999992244250848	0.00468407975632864	0.9778700000000001
0.290115	0.9999992243847945	0.004696643539928847	0.979051
0.297722	0.9999992024519434	0.004811859781052899	0.9774275
0.297708	0.9999992024923837	0.004814565460299065	0.9791915999999999
0.304881	0.999999181736278	0.004926372091062144	0.9829376
0.30487800000000004	0.9999991817449742	0.004957573078849502	0.9868978
0.311934	0.9999991612566868	0.004851391512227475	0.9820679
0.31192800000000004	0.9999991612741386	0.004873047620813712	0.9883573
0.31873	0.9999991414569976	0.0052083522736457895	0.9926133
0.318734	0.9999991414453246	0.005220492596446004	0.9911747999999999
0.325279	0.9999991223153214	0.005679025763572153	0.9892534
0.325293	0.9999991222743368	0.005266484949565326	0.9905686
0.331453	0.9999991042143381	0.005341904542987355	0.9922144
0.331457	0.9999991042025934	0.005389985452481963	0.9908969000000001
0.337572	0.9999990862215793	0.005514982177685087	0.9927494000000001
0.337586	0.9999990861803523	0.005507336446681143	0.9919456
0.343296	0.9999990693425203	0.00562300017177241	0.9986598
0.343294	0.9999990693484259	0.005664776850112274	1.0018863000000002
0.348571	0.9999990537465813	0.005524635017816383	0.9995877000000001
0.34857	0.9999990537495416	0.005532118919975926	1.0012142
0.353927	0.999999037871019	0.005656831087807872	1.0012623
0.353925	0.9999990378769547	0.005680296898167273	1.00789
0.359153	0.9999990223417992	0.005734520389216488	1.0018002000000001
0.359149	0.9999990223537001	0.005746301228140307	1.0056766
0.363583	0.9999990091477614	0.0058525433870022	1.0087774
0.363581	0.9999990091537244	0.005865859400970556	1.0093906
0.368375	0.9999989948444096	0.005931205857926146	1.003619
0.36837600000000004	0.9999989948414213	0.005945126202272016	1.0049552
0.372734	0.9999989818053707	0.006493491592700729	1.0140476
0.372723	0.9999989818383086	0.006428832413245368	1.0051323
0.37664699999999995	0.9999989700776274	0.006543644413432669	1.0058785
0.376656	0.9999989700506284	0.006534027171499146	1.0054881
0.058977	0.9999999123851696	0.007973945258689288	0.9843777
0.058979	0.9999999123821492	0.007303868830730148	0.9768546999999999
0.059	0.9999999123504363	0.0072981429159573695	0.9776627
0.058977	0.9999999123851696	0.006434792164868649	0.9742243
0.059003999999999994	0.9999999123443958	0.006420553342208805	0.9654651
0.059009000000000006	0.9999999123368449	0.0059317905863578374	0.9713606
0.058979	0.9999999123821492	0.006452763013737128	0.973748
0.059004999999999995	0.9999999123428857	0.007268225710528875	0.97698
0.058983	0.9999999123761086	0.007300146755506552	0.9762498
0.059005999999999996	0.9999999123413754	0.006937395548731017	0.9617633
0.058977	0.9999999123851696	0.007147243389302499	0.9690784
0.058983	0.9999999123761086	0.007200960582082367	0.9714
0.070729	0.9999998945806656	0.00524247516363565	0.9685914000000001
0.070729	0.9999998945806656	0.00527217308275334	0.9703681999999999
0.070729	0.9999998945806656	0.005269891537367866	0.9722443000000001
0.07073099999999999	0.9999998945776257	0.005297030129103251	0.9741688000000001
0.070727	0.9999998945837055	0.005254384562300619	0.9669198
0.070728	0.9999998945821855	0.005261735881780613	0.9690469999999999
0.070726	0.9999998945852253	0.005264385436990876	0.9697659
0.070732	0.9999998945761058	0.005238633255462769	0.9640158000000001
0.070725	0.9999998945867451	0.005188714533861143	0.9592113000000001
0.070729	0.9999998945806656	0.005273059368136209	0.9674440000000001
0.083123	0.9999998756789328	0.004122040577630614	0.9716952
0.083129	0.9999998756697516	0.004098722276134519	0.9675348
0.083137	0.9999998756575096	0.003402765855163177	0.9721525
0.09640599999999999	0.9999998552794178	0.0031347146832552165	0.9714303
0.09640599999999999	0.9999998552794178	0.0026157689161769165	0.9712248
0.096385	0.9999998553117849	0.004598040302667811	0.9676671
0.09640499999999999	0.9999998552809592	0.004630928448853533	0.9692625
0.096403	0.9999998552840418	0.004687533788948616	0.9789056999999999
0.096402	0.9999998552855831	0.004651069235064188	0.9667604999999999
0.0964	0.9999998552886658	0.004633984251347507	0.9723459000000001
0.09640399999999999	0.9999998552825005	0.00464390546928243	0.9753381999999999
0.09640499999999999	0.9999998552809592	0.0046462626363688005	0.9765372999999999
0.096399	0.9999998552902071	0.004643986658790526	0.9740236999999999
